1789497559.413163	configure	pid=4158 argv=/Users/davidliu/Documents/TradingAgents-AShare/.venv310/lib/python3.10/site-packages/pytest/__main__.py -q -p no:randomly -p dav990_probe tests/test_evidence_relations.py tests/test_evidence_summary.py tests/test_evidence_verifier_fairness.py tests/test_expectation_revision_contract.py tests/test_financial_announce_cutoff.py tests/test_financial_as_of.py tests/test_financial_period_compliance.py tests/test_financial_period_kind.py tests/test_frozen_trade_date_isolation.py tests/test_fund_flow_dispute_tie.py tests/test_fund_flow_evidence.py tests/test_fund_flow_lg_credibility.py tests/test_fund_flow_scale_collector.py tests/test_fund_flow_scale_consumption.py tests/test_fund_flow_scale_metrics.py tests/test_fundamentals_analyst.py tests/test_game_theory_integration.py::test_rt7_single_and_dual_horizon_isolation
1789497563.254386	FINISH	tests/test_evidence_verifier_fairness.py::test_golden_evidence_sentence_verdicts[CASE-018_000333_NEG-3]
1789497563.254541	START	tests/test_evidence_verifier_fairness.py::test_negative_case_coincidental_number_without_keyword_rejected
1789497563.255953	FINISH	tests/test_evidence_verifier_fairness.py::test_negative_case_coincidental_number_without_keyword_rejected
1789497563.256107	START	tests/test_evidence_verifier_fairness.py::test_negative_case_nonexistent_derived_number_rejected
1789497563.257303	FINISH	tests/test_evidence_verifier_fairness.py::test_negative_case_nonexistent_derived_number_rejected
1789497563.257447	START	tests/test_evidence_verifier_fairness.py::test_debate_state_prompt_templates_symmetry
1789497563.258361	FINISH	tests/test_evidence_verifier_fairness.py::test_debate_state_prompt_templates_symmetry
1789497563.258504	START	tests/test_evidence_verifier_fairness.py::test_reproduce_inv6_pseudo_contradiction_falsified_as_unsupported
1789497563.260160	FINISH	tests/test_evidence_verifier_fairness.py::test_reproduce_inv6_pseudo_contradiction_falsified_as_unsupported
1789497563.260305	START	tests/test_evidence_verifier_fairness.py::test_same_line_multi_metric_no_cross_binding_verified
1789497563.261647	FINISH	tests/test_evidence_verifier_fairness.py::test_same_line_multi_metric_no_cross_binding_verified
1789497563.261803	START	tests/test_evidence_verifier_fairness.py::test_same_line_multi_metric_cross_value_negative_not_verified
1789497563.263158	FINISH	tests/test_evidence_verifier_fairness.py::test_same_line_multi_metric_cross_value_negative_not_verified
1789497563.263300	START	tests/test_evidence_verifier_fairness.py::test_compound_sentence_atomic_evidence_splitting
1789497563.264493	FINISH	tests/test_evidence_verifier_fairness.py::test_compound_sentence_atomic_evidence_splitting
1789497563.264622	START	tests/test_evidence_verifier_fairness.py::test_percentage_conflict_requires_same_metric_unit_period
1789497563.265426	FINISH	tests/test_evidence_verifier_fairness.py::test_percentage_conflict_requires_same_metric_unit_period
1789497563.265559	START	tests/test_evidence_verifier_fairness.py::test_true_conflict_positive_case
1789497563.266471	FINISH	tests/test_evidence_verifier_fairness.py::test_true_conflict_positive_case
1789497563.266617	START	tests/test_evidence_verifier_fairness.py::test_e03c_adopt_partial_reject_exact_coverage_boundaries
1789497563.267534	FINISH	tests/test_evidence_verifier_fairness.py::test_e03c_adopt_partial_reject_exact_coverage_boundaries
1789497563.267661	START	tests/test_evidence_verifier_fairness.py::test_e03c_pit_anti_lookahead_date_failure
1789497563.268596	FINISH	tests/test_evidence_verifier_fairness.py::test_e03c_pit_anti_lookahead_date_failure
1789497563.268737	START	tests/test_evidence_verifier_fairness.py::test_e03c_source_unavailable_provider_failure
1789497563.269376	FINISH	tests/test_evidence_verifier_fairness.py::test_e03c_source_unavailable_provider_failure
1789497563.269510	START	tests/test_evidence_verifier_fairness.py::test_e03c_valid_zero_and_decimal_zero_matching
1789497563.270996	FINISH	tests/test_evidence_verifier_fairness.py::test_e03c_valid_zero_and_decimal_zero_matching
1789497563.271127	START	tests/test_evidence_verifier_fairness.py::test_e03c_observation_and_hypothesis_never_upgraded_to_adopt
1789497563.271990	FINISH	tests/test_evidence_verifier_fairness.py::test_e03c_observation_and_hypothesis_never_upgraded_to_adopt
1789497563.272133	START	tests/test_evidence_verifier_fairness.py::test_e03c_preserves_raw_evidence_source_and_state_change_reasons
1789497563.272866	FINISH	tests/test_evidence_verifier_fairness.py::test_e03c_preserves_raw_evidence_source_and_state_change_reasons
1789497563.273027	START	tests/test_expectation_revision_contract.py::test_case_1_news_only_title_url_or_pdf_hash_no_actual_numbers
1789497563.273702	FINISH	tests/test_expectation_revision_contract.py::test_case_1_news_only_title_url_or_pdf_hash_no_actual_numbers
1789497563.273835	START	tests/test_expectation_revision_contract.py::test_case_1_fundamentals_incomplete_elements_cannot_generate_actual_value
1789497563.274542	FINISH	tests/test_expectation_revision_contract.py::test_case_1_fundamentals_incomplete_elements_cannot_generate_actual_value
1789497563.274665	START	tests/test_expectation_revision_contract.py::test_case_1_validator_rejects_actual_numbers_when_text_not_obtained
1789497563.275926	FINISH	tests/test_expectation_revision_contract.py::test_case_1_validator_rejects_actual_numbers_when_text_not_obtained
1789497563.276067	START	tests/test_expectation_revision_contract.py::test_case_2_traceable_publication_with_unobtained_content_leaves_actual_baseline_revision_as_gap
1789497563.276740	FINISH	tests/test_expectation_revision_contract.py::test_case_2_traceable_publication_with_unobtained_content_leaves_actual_baseline_revision_as_gap
1789497563.277332	START	tests/test_expectation_revision_contract.py::test_case_3_financial_actual_period_mismatch_with_forecast_cannot_substitute
1789497563.277941	FINISH	tests/test_expectation_revision_contract.py::test_case_3_financial_actual_period_mismatch_with_forecast_cannot_substitute
1789497563.278061	START	tests/test_expectation_revision_contract.py::test_case_3_validator_rejects_numeric_revision_with_period_mismatch
1789497563.278809	FINISH	tests/test_expectation_revision_contract.py::test_case_3_validator_rejects_numeric_revision_with_period_mismatch
1789497563.278960	START	tests/test_expectation_revision_contract.py::test_case_4_missing_baseline_revision_cannot_have_numeric_delta_or_percent
1789497563.279630	FINISH	tests/test_expectation_revision_contract.py::test_case_4_missing_baseline_revision_cannot_have_numeric_delta_or_percent
1789497563.279757	START	tests/test_expectation_revision_contract.py::test_case_4_validator_rejects_numeric_delta_or_percent_without_baseline
1789497563.280496	FINISH	tests/test_expectation_revision_contract.py::test_case_4_validator_rejects_numeric_delta_or_percent_without_baseline
1789497563.280632	START	tests/test_expectation_revision_contract.py::test_case_5_distinguishable_baseline_types_and_source_requirement
1789497563.281472	FINISH	tests/test_expectation_revision_contract.py::test_case_5_distinguishable_baseline_types_and_source_requirement
1789497563.281608	START	tests/test_expectation_revision_contract.py::test_case_5_builder_drops_baseline_without_source_to_none_with_gap
1789497563.282186	FINISH	tests/test_expectation_revision_contract.py::test_case_5_builder_drops_baseline_without_source_to_none_with_gap
1789497563.282307	START	tests/test_expectation_revision_contract.py::test_case_6_actual_and_baseline_incompatible_fields_prohibit_numeric_revision[unit-actual_mod0-baseline_mod0-unit_mismatch]
1789497563.283279	FINISH	tests/test_expectation_revision_contract.py::test_case_6_actual_and_baseline_incompatible_fields_prohibit_numeric_revision[unit-actual_mod0-baseline_mod0-unit_mismatch]
1789497563.283420	START	tests/test_expectation_revision_contract.py::test_case_6_actual_and_baseline_incompatible_fields_prohibit_numeric_revision[unit_unconverted-actual_mod1-baseline_mod1-unit_mismatch]
1789497563.284654	FINISH	tests/test_expectation_revision_contract.py::test_case_6_actual_and_baseline_incompatible_fields_prohibit_numeric_revision[unit_unconverted-actual_mod1-baseline_mod1-unit_mismatch]
1789497563.284808	START	tests/test_expectation_revision_contract.py::test_case_6_actual_and_baseline_incompatible_fields_prohibit_numeric_revision[metric-actual_mod2-baseline_mod2-metric_mismatch]
1789497563.285565	FINISH	tests/test_expectation_revision_contract.py::test_case_6_actual_and_baseline_incompatible_fields_prohibit_numeric_revision[metric-actual_mod2-baseline_mod2-metric_mismatch]
1789497563.285829	START	tests/test_expectation_revision_contract.py::test_case_6_actual_and_baseline_incompatible_fields_prohibit_numeric_revision[report_period-actual_mod3-baseline_mod3-period_mismatch]
1789497563.286582	FINISH	tests/test_expectation_revision_contract.py::test_case_6_actual_and_baseline_incompatible_fields_prohibit_numeric_revision[report_period-actual_mod3-baseline_mod3-period_mismatch]
1789497563.286722	START	tests/test_expectation_revision_contract.py::test_case_6_validator_rejects_numeric_revision_on_unit_or_metric_mismatch
1789497563.287545	FINISH	tests/test_expectation_revision_contract.py::test_case_6_validator_rejects_numeric_revision_on_unit_or_metric_mismatch
1789497563.287688	START	tests/test_expectation_revision_contract.py::test_case_7_beat_or_miss_only_valid_when_comparable_baseline_exists
1789497563.288260	FINISH	tests/test_expectation_revision_contract.py::test_case_7_beat_or_miss_only_valid_when_comparable_baseline_exists
1789497563.288818	START	tests/test_expectation_revision_contract.py::test_case_7_manager_consumption_catches_unsubstantiated_beat_miss
1789497563.290682	FINISH	tests/test_expectation_revision_contract.py::test_case_7_manager_consumption_catches_unsubstantiated_beat_miss
1789497563.290811	START	tests/test_expectation_revision_contract.py::test_case_8_priced_in_must_be_unknown_without_traceable_evidence
1789497563.291882	FINISH	tests/test_expectation_revision_contract.py::test_case_8_priced_in_must_be_unknown_without_traceable_evidence
1789497563.292023	START	tests/test_expectation_revision_contract.py::test_case_9_double_count_guard_prevents_duplicate_voting
1789497563.292691	FINISH	tests/test_expectation_revision_contract.py::test_case_9_double_count_guard_prevents_duplicate_voting
1789497563.292829	START	tests/test_expectation_revision_contract.py::test_case_10_future_date_enters_gap
1789497563.293600	FINISH	tests/test_expectation_revision_contract.py::test_case_10_future_date_enters_gap
1789497563.293745	START	tests/test_expectation_revision_contract.py::test_case_10_unparseable_date_enters_gap
1789497563.296673	FINISH	tests/test_expectation_revision_contract.py::test_case_10_unparseable_date_enters_gap
1789497563.296809	START	tests/test_expectation_revision_contract.py::test_case_10_provider_failure_enters_gap
1789497563.297576	FINISH	tests/test_expectation_revision_contract.py::test_case_10_provider_failure_enters_gap
1789497563.297714	START	tests/test_expectation_revision_contract.py::test_case_10_content_unavailable_enters_gap
1789497563.298424	FINISH	tests/test_expectation_revision_contract.py::test_case_10_content_unavailable_enters_gap
1789497563.298549	START	tests/test_expectation_revision_contract.py::test_case_11_research_manager_structured_consumption_and_readback_consistency
1789497563.300939	FINISH	tests/test_expectation_revision_contract.py::test_case_11_research_manager_structured_consumption_and_readback_consistency
1789497563.301078	START	tests/test_expectation_revision_contract.py::test_case_12_json_safety_and_langgraph_trace_preservation
1789497563.301877	FINISH	tests/test_expectation_revision_contract.py::test_case_12_json_safety_and_langgraph_trace_preservation
1789497563.302012	START	tests/test_expectation_revision_contract.py::test_case_12_prompt_guard_invariants_preserved_zh_and_en
1789497563.303187	FINISH	tests/test_expectation_revision_contract.py::test_case_12_prompt_guard_invariants_preserved_zh_and_en
1789497563.303316	START	tests/test_expectation_revision_contract.py::test_negative_announcement_title_url_pdf_filename_cannot_generate_actual
1789497563.303986	FINISH	tests/test_expectation_revision_contract.py::test_negative_announcement_title_url_pdf_filename_cannot_generate_actual
1789497563.304135	START	tests/test_expectation_revision_contract.py::test_negative_missing_as_of_or_future_as_of_cannot_generate_actual_or_numeric
1789497563.305057	FINISH	tests/test_expectation_revision_contract.py::test_negative_missing_as_of_or_future_as_of_cannot_generate_actual_or_numeric
1789497563.305194	START	tests/test_expectation_revision_contract.py::test_negative_earnings_forecast_without_source_or_type_cannot_masquerade_as_baseline
1789497563.306264	FINISH	tests/test_expectation_revision_contract.py::test_negative_earnings_forecast_without_source_or_type_cannot_masquerade_as_baseline
1789497563.306408	START	tests/test_expectation_revision_contract.py::test_negative_compliance_cumulative_labeled_as_single_quarter_blocks_numeric_revision
1789497563.307068	FINISH	tests/test_expectation_revision_contract.py::test_negative_compliance_cumulative_labeled_as_single_quarter_blocks_numeric_revision
1789497563.307216	START	tests/test_expectation_revision_contract.py::test_negative_manager_raw_response_hallucinating_numbers_beat_miss_or_priced_in_is_blocked
1789497563.308026	FINISH	tests/test_expectation_revision_contract.py::test_negative_manager_raw_response_hallucinating_numbers_beat_miss_or_priced_in_is_blocked
1789497563.308167	START	tests/test_expectation_revision_contract.py::test_negative_double_count_guard_blocks_duplicate_support_in_manager_consumption
1789497563.309331	FINISH	tests/test_expectation_revision_contract.py::test_negative_double_count_guard_blocks_duplicate_support_in_manager_consumption
1789497563.309463	START	tests/test_expectation_revision_contract.py::test_negative_missing_source_hash_retains_gap_without_fake_fingerprint_and_multi_news_retained
1789497563.310234	FINISH	tests/test_expectation_revision_contract.py::test_negative_missing_source_hash_retains_gap_without_fake_fingerprint_and_multi_news_retained
1789497563.310358	START	tests/test_expectation_revision_contract.py::test_negative_plain_free_text_amount_cannot_become_actual
1789497563.311121	FINISH	tests/test_expectation_revision_contract.py::test_negative_plain_free_text_amount_cannot_become_actual
1789497563.311247	START	tests/test_expectation_revision_contract.py::test_negative_forecast_missing_or_illegal_or_future_as_of_blocks_numeric
1789497563.312010	FINISH	tests/test_expectation_revision_contract.py::test_negative_forecast_missing_or_illegal_or_future_as_of_blocks_numeric
1789497563.312149	START	tests/test_expectation_revision_contract.py::test_negative_manager_guard_covers_chinese_english_and_synonyms
1789497563.313166	FINISH	tests/test_expectation_revision_contract.py::test_negative_manager_guard_covers_chinese_english_and_synonyms
1789497563.313758	START	tests/test_expectation_revision_contract.py::test_negative_double_count_guard_deduplicates_by_real_identity_and_is_idempotent
1789497563.314379	FINISH	tests/test_expectation_revision_contract.py::test_negative_double_count_guard_deduplicates_by_real_identity_and_is_idempotent
1789497563.314520	START	tests/test_expectation_revision_contract.py::test_negative_publication_missing_provenance_stays_gap_without_faking_publish_time
1789497563.315291	FINISH	tests/test_expectation_revision_contract.py::test_negative_publication_missing_provenance_stays_gap_without_faking_publish_time
1789497563.315433	START	tests/test_expectation_revision_contract.py::test_negative_manager_guard_covers_english_exceed_surpass_expected_and_fall_short
1789497563.316490	FINISH	tests/test_expectation_revision_contract.py::test_negative_manager_guard_covers_english_exceed_surpass_expected_and_fall_short
1789497563.316627	START	tests/test_expectation_revision_contract.py::test_double_count_guard_cluster_id_deduplication_and_idempotency
1789497563.317330	FINISH	tests/test_expectation_revision_contract.py::test_double_count_guard_cluster_id_deduplication_and_idempotency
1789497563.317458	START	tests/test_expectation_revision_contract.py::test_calendar_date_validation_downgrades_gap_and_forbids_numeric
1789497563.318547	FINISH	tests/test_expectation_revision_contract.py::test_calendar_date_validation_downgrades_gap_and_forbids_numeric
1789497563.318688	START	tests/test_expectation_revision_contract.py::test_build_fundamentals_expectation_revision_fails_closed_on_fabricated_fin_hash
1789497563.319935	FINISH	tests/test_expectation_revision_contract.py::test_build_fundamentals_expectation_revision_fails_closed_on_fabricated_fin_hash
1789497563.320061	START	tests/test_expectation_revision_contract.py::test_dav883_publication_valid_calendar_dates_and_timestamps_pass
1789497563.322711	FINISH	tests/test_expectation_revision_contract.py::test_dav883_publication_valid_calendar_dates_and_timestamps_pass
1789497563.322842	START	tests/test_expectation_revision_contract.py::test_dav883_publication_illegal_calendar_dates_blocked_and_enter_gap
1789497563.326844	FINISH	tests/test_expectation_revision_contract.py::test_dav883_publication_illegal_calendar_dates_blocked_and_enter_gap
1789497563.326996	START	tests/test_expectation_revision_contract.py::test_dav883_publication_format_errors_blocked_and_enter_gap
1789497563.330243	FINISH	tests/test_expectation_revision_contract.py::test_dav883_publication_format_errors_blocked_and_enter_gap
1789497563.330380	START	tests/test_expectation_revision_contract.py::test_dav883_publication_future_date_regression_and_cutoff_preservation
1789497563.331169	FINISH	tests/test_expectation_revision_contract.py::test_dav883_publication_future_date_regression_and_cutoff_preservation
1789497563.331336	START	tests/test_financial_announce_cutoff.py::test_statutory_disclosure_deadline[20251231-expected0]
1789497563.332750	FINISH	tests/test_financial_announce_cutoff.py::test_statutory_disclosure_deadline[20251231-expected0]
1789497563.332881	START	tests/test_financial_announce_cutoff.py::test_statutory_disclosure_deadline[20250630-expected1]
1789497563.333559	FINISH	tests/test_financial_announce_cutoff.py::test_statutory_disclosure_deadline[20250630-expected1]
1789497563.334155	START	tests/test_financial_announce_cutoff.py::test_statutory_disclosure_deadline[20250331-expected2]
1789497563.334838	FINISH	tests/test_financial_announce_cutoff.py::test_statutory_disclosure_deadline[20250331-expected2]
1789497563.334982	START	tests/test_financial_announce_cutoff.py::test_statutory_disclosure_deadline[20250930-expected3]
1789497563.335803	FINISH	tests/test_financial_announce_cutoff.py::test_statutory_disclosure_deadline[20250930-expected3]
1789497563.335929	START	tests/test_financial_announce_cutoff.py::test_statutory_disclosure_deadline[20241231-expected4]
1789497563.337105	FINISH	tests/test_financial_announce_cutoff.py::test_statutory_disclosure_deadline[20241231-expected4]
1789497563.337254	START	tests/test_financial_announce_cutoff.py::test_resolve_20250331_uses_bs_within_statutory_not_refreshed_is
1789497563.337903	FINISH	tests/test_financial_announce_cutoff.py::test_resolve_20250331_uses_bs_within_statutory_not_refreshed_is
1789497563.338030	START	tests/test_financial_announce_cutoff.py::test_resolve_20240930_keeps_original_q3_announce
1789497563.338783	FINISH	tests/test_financial_announce_cutoff.py::test_resolve_20240930_keeps_original_q3_announce
1789497563.338946	START	tests/test_financial_announce_cutoff.py::test_resolve_20251231_max_within_window
1789497563.339579	FINISH	tests/test_financial_announce_cutoff.py::test_resolve_20251231_max_within_window
1789497563.339850	START	tests/test_financial_announce_cutoff.py::test_resolve_all_refreshed_drops_yoy_constructed
1789497563.340561	FINISH	tests/test_financial_announce_cutoff.py::test_resolve_all_refreshed_drops_yoy_constructed
1789497563.340705	START	tests/test_financial_announce_cutoff.py::test_resolve_real_20240331_keeps_bs_ann_not_statutory_only
1789497563.341471	FINISH	tests/test_financial_announce_cutoff.py::test_resolve_real_20240331_keeps_bs_ann_not_statutory_only
1789497563.341599	START	tests/test_financial_announce_cutoff.py::test_resolve_empty_announce_dates_uses_statutory
1789497563.342245	FINISH	tests/test_financial_announce_cutoff.py::test_resolve_empty_announce_dates_uses_statutory
1789497563.342383	START	tests/test_financial_announce_cutoff.py::test_resolve_688981_real_late_filing_uses_actual_announce_not_statutory
1789497563.343119	FINISH	tests/test_financial_announce_cutoff.py::test_resolve_688981_real_late_filing_uses_actual_announce_not_statutory
1789497563.343259	START	tests/test_financial_announce_cutoff.py::test_resolve_688981_mixed_late_and_yoy_keeps_late_drops_yoy
1789497563.344395	FINISH	tests/test_financial_announce_cutoff.py::test_resolve_688981_mixed_late_and_yoy_keeps_late_drops_yoy
1789497563.344528	START	tests/test_financial_announce_cutoff.py::test_resolve_600519_q1_2025_still_drops_yoy_is_cf
1789497563.345161	FINISH	tests/test_financial_announce_cutoff.py::test_resolve_600519_q1_2025_still_drops_yoy_is_cf
1789497563.345289	START	tests/test_financial_announce_cutoff.py::test_filter_income_before_and_after_q1_2025_announce
1789497563.349356	FINISH	tests/test_financial_announce_cutoff.py::test_filter_income_before_and_after_q1_2025_announce
1789497563.349489	START	tests/test_financial_announce_cutoff.py::test_filter_does_not_leak_unannounced_fy_via_report_period
1789497563.351990	FINISH	tests/test_financial_announce_cutoff.py::test_filter_does_not_leak_unannounced_fy_via_report_period
1789497563.352117	START	tests/test_financial_announce_cutoff.py::test_financial_cutoff_header_mentions_period_and_effective_date
1789497563.354511	FINISH	tests/test_financial_announce_cutoff.py::test_financial_cutoff_header_mentions_period_and_effective_date
1789497563.354651	START	tests/test_financial_announce_cutoff.py::test_financial_cutoff_header_appends_yoy_disclaimer
1789497563.355451	FINISH	tests/test_financial_announce_cutoff.py::test_financial_cutoff_header_appends_yoy_disclaimer
1789497563.355580	START	tests/test_financial_announce_cutoff.py::test_financial_cutoff_header_yoy_disclaimer_forced_flag
1789497563.356312	FINISH	tests/test_financial_announce_cutoff.py::test_financial_cutoff_header_yoy_disclaimer_forced_flag
1789497563.356920	START	tests/test_financial_announce_cutoff.py::test_abstract_columns_filtered_by_effective_map
1789497563.359366	FINISH	tests/test_financial_announce_cutoff.py::test_abstract_columns_filtered_by_effective_map
1789497563.359517	START	tests/test_financial_announce_cutoff.py::test_provider_income_truncation_today_vs_90d_ago
1789497563.373267	FINISH	tests/test_financial_announce_cutoff.py::test_provider_income_truncation_today_vs_90d_ago
1789497563.373432	START	tests/test_financial_announce_cutoff.py::test_provider_missing_curr_date_refuses_financials
1789497563.374499	FINISH	tests/test_financial_announce_cutoff.py::test_provider_missing_curr_date_refuses_financials
1789497563.374637	START	tests/test_financial_announce_cutoff.py::test_provider_historical_refuses_ths_fallback
1789497563.375775	FINISH	tests/test_financial_announce_cutoff.py::test_provider_historical_refuses_ths_fallback
1789497563.375907	START	tests/test_financial_announce_cutoff.py::test_shareholder_count_requires_curr_date
1789497563.376509	FINISH	tests/test_financial_announce_cutoff.py::test_shareholder_count_requires_curr_date
1789497563.376771	START	tests/test_financial_announce_cutoff.py::test_fund_flow_requires_curr_date_and_oor_message
1789497563.387050	FINISH	tests/test_financial_announce_cutoff.py::test_fund_flow_requires_curr_date_and_oor_message
1789497563.387221	START	tests/test_financial_announce_cutoff.py::test_provider_income_statement_includes_period_kind_and_no_q2
1789497563.392977	FINISH	tests/test_financial_announce_cutoff.py::test_provider_income_statement_includes_period_kind_and_no_q2
1789497563.393168	START	tests/test_financial_announce_cutoff.py::test_provider_balance_sheet_includes_period_end_stock
1789497563.397609	FINISH	tests/test_financial_announce_cutoff.py::test_provider_balance_sheet_includes_period_end_stock
1789497563.397747	START	tests/test_financial_announce_cutoff.py::test_provider_cashflow_statement_includes_period_kind_and_no_q2
1789497563.403337	FINISH	tests/test_financial_announce_cutoff.py::test_provider_cashflow_statement_includes_period_kind_and_no_q2
1789497563.403513	START	tests/test_financial_announce_cutoff.py::test_build_effective_announce_map_with_ann_date_and_f_ann_date
1789497563.404789	FINISH	tests/test_financial_announce_cutoff.py::test_build_effective_announce_map_with_ann_date_and_f_ann_date
1789497563.405460	START	tests/test_financial_announce_cutoff.py::test_provider_backup_source_with_ann_date_and_f_ann_date_a4_cutoff
1789497563.423521	FINISH	tests/test_financial_announce_cutoff.py::test_provider_backup_source_with_ann_date_and_f_ann_date_a4_cutoff
1789497563.423691	START	tests/test_financial_announce_cutoff.py::test_provider_backup_source_without_ann_date_refused_on_historical_date
1789497563.424905	FINISH	tests/test_financial_announce_cutoff.py::test_provider_backup_source_without_ann_date_refused_on_historical_date
1789497563.425078	START	tests/test_financial_announce_cutoff.py::test_provider_unparseable_curr_date_fails_not_today
1789497563.427007	FINISH	tests/test_financial_announce_cutoff.py::test_provider_unparseable_curr_date_fails_not_today
1789497563.427144	START	tests/test_financial_announce_cutoff.py::test_tushare_financial_tables_error_handling
1789497563.427828	FINISH	tests/test_financial_announce_cutoff.py::test_tushare_financial_tables_error_handling
1789497563.428469	START	tests/test_financial_announce_cutoff.py::test_tushare_financial_tables_valid_envelope_parsing
1789497563.430626	FINISH	tests/test_financial_announce_cutoff.py::test_tushare_financial_tables_valid_envelope_parsing
1789497563.430762	START	tests/test_financial_announce_cutoff.py::test_provider_backup_source_single_ann_date_or_f_ann_date
1789497563.438077	FINISH	tests/test_financial_announce_cutoff.py::test_provider_backup_source_single_ann_date_or_f_ann_date
1789497563.438251	START	tests/test_financial_announce_cutoff.py::test_provider_income_statement_missing_q1_shows_na_declaration
1789497563.443126	FINISH	tests/test_financial_announce_cutoff.py::test_provider_income_statement_missing_q1_shows_na_declaration
1789497563.443394	START	tests/test_financial_announce_cutoff.py::test_provider_income_statement_with_h1_and_q1_derives_q2
1789497563.451005	FINISH	tests/test_financial_announce_cutoff.py::test_provider_income_statement_with_h1_and_q1_derives_q2
1789497563.451172	START	tests/test_financial_announce_cutoff.py::test_provider_income_statement_with_eps_excludes_eps_from_derivation
1789497563.456399	FINISH	tests/test_financial_announce_cutoff.py::test_provider_income_statement_with_eps_excludes_eps_from_derivation
1789497563.456582	START	tests/test_financial_as_of.py::test_extract_source_as_of_eight_interfaces[balance_sheet-## Balance Sheet (600900.SH)\n\n\u3010\u8d22\u52a1\u6570\u636e\u622a\u81f3 2026Q1\u3011\uff08\u751f\u6548\u516c\u544a\u65e5 2026-04-30\uff0c\u5206\u6790\u65e5 2026-08-21\uff09\n\uff08\u8be5\u671f\u9996\u6b21\u516c\u544a\u65e5\u5728\u6570\u636e\u6e90\u4e2d\u5df2\u88ab\u540e\u7eed\u8d22\u62a5\u5237\u65b0\u8986\u76d6\uff0c\u6b64\u5904\u6309\u6cd5\u5b9a\u62ab\u9732\u622a\u6b62\u65e5\u4f30\u8ba1\uff0c\u82e5\u516c\u53f8\u5f53\u671f\u5b9e\u9645\u903e\u671f\u62ab\u9732\uff0c\u53ef\u89c1\u65f6\u70b9\u53ef\u80fd\u665a\u4e8e\u6b64\u4f30\u8ba1\u6570\u65e5\u81f3\u6570\u5468\uff09\n\n|      \u62a5\u544a\u65e5 |     \u516c\u544a\u65e5\u671f |        \u8d27\u5e01\u8d44\u91d1 |        \u5e94\u6536\u8d26\u6b3e |          \u5b58\u8d27 |\n|---------:|---------:|------------:|------------:|------------:|\n| 20260331 | 20260430 |  12345678.0 |   5678901.0 |   2345678.0 |\n-2026-08-21-2026-04-30]
1789497563.460810	FINISH	tests/test_financial_as_of.py::test_extract_source_as_of_eight_interfaces[balance_sheet-## Balance Sheet (600900.SH)\n\n\u3010\u8d22\u52a1\u6570\u636e\u622a\u81f3 2026Q1\u3011\uff08\u751f\u6548\u516c\u544a\u65e5 2026-04-30\uff0c\u5206\u6790\u65e5 2026-08-21\uff09\n\uff08\u8be5\u671f\u9996\u6b21\u516c\u544a\u65e5\u5728\u6570\u636e\u6e90\u4e2d\u5df2\u88ab\u540e\u7eed\u8d22\u62a5\u5237\u65b0\u8986\u76d6\uff0c\u6b64\u5904\u6309\u6cd5\u5b9a\u62ab\u9732\u622a\u6b62\u65e5\u4f30\u8ba1\uff0c\u82e5\u516c\u53f8\u5f53\u671f\u5b9e\u9645\u903e\u671f\u62ab\u9732\uff0c\u53ef\u89c1\u65f6\u70b9\u53ef\u80fd\u665a\u4e8e\u6b64\u4f30\u8ba1\u6570\u65e5\u81f3\u6570\u5468\uff09\n\n|      \u62a5\u544a\u65e5 |     \u516c\u544a\u65e5\u671f |        \u8d27\u5e01\u8d44\u91d1 |        \u5e94\u6536\u8d26\u6b3e |          \u5b58\u8d27 |\n|---------:|---------:|------------:|------------:|------------:|\n| 20260331 | 20260430 |  12345678.0 |   5678901.0 |   2345678.0 |\n-2026-08-21-2026-04-30]
1789497563.460985	START	tests/test_financial_as_of.py::test_extract_source_as_of_eight_interfaces[income_statement-## Income Statement (600900.SH)\n\n\u3010\u8d22\u52a1\u6570\u636e\u622a\u81f3 2026Q1\u3011\uff08\u751f\u6548\u516c\u544a\u65e5 2026-04-30\uff0c\u5206\u6790\u65e5 2026-08-21\uff09\n\uff08\u8be5\u671f\u9996\u6b21\u516c\u544a\u65e5\u5728\u6570\u636e\u6e90\u4e2d\u5df2\u88ab\u540e\u7eed\u8d22\u62a5\u5237\u65b0\u8986\u76d6\uff0c\u6b64\u5904\u6309\u6cd5\u5b9a\u62ab\u9732\u622a\u6b62\u65e5\u4f30\u8ba1\uff0c\u82e5\u516c\u53f8\u5f53\u671f\u5b9e\u9645\u903e\u671f\u62ab\u9732\uff0c\u53ef\u89c1\u65f6\u70b9\u53ef\u80fd\u665a\u4e8e\u6b64\u4f30\u8ba1\u6570\u65e5\u81f3\u6570\u5468\uff09\n\n|      \u62a5\u544a\u65e5 |     \u516c\u544a\u65e5\u671f |       \u8425\u4e1a\u603b\u6536\u5165 |        \u8425\u4e1a\u6536\u5165 |       \u8425\u4e1a\u603b\u6210\u672c |\n|---------:|---------:|------------:|------------:|------------:|\n| 20260331 | 20260430 |  98765432.0 |  98765432.0 |  54321098.0 |\n-2026-08-21-2026-04-30]
